1786376259.420349514	begin:cold-connect
1786376259.443057019	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled usb:4-2.1=430a@8 
1786376261.157628537	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/disabled card3-DP-3=connected/disabled usb:4-2.1=430a@8 
1786376262.453927308	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/enabled card3-DP-3=connected/enabled usb:4-2.1=430a@8 
1786376421.571995719	snap	begin:pre-disable	card1-eDP-1	connected	2560x1440
1786376421.571995719	snap	begin:pre-disable	card1-HDMI-A-1	disconnected	
1786376421.571995719	snap	begin:pre-disable	card2-DP-2	connected	1920x1080
1786376421.571995719	snap	begin:pre-disable	card3-DP-3	connected	1920x1080
1786376433.597500241	mark	end:pre-disable
1786376433.597500241	snap	end:pre-disable	card0-DP-1	disconnected	
1786376433.597500241	snap	end:pre-disable	card0-Writeback-1	unknown	
1786376433.597500241	snap	end:pre-disable	card1-eDP-1	connected	2560x1440
1786376433.597500241	snap	end:pre-disable	card1-HDMI-A-1	disconnected	
1786376433.597500241	snap	end:pre-disable	card2-DP-2	connected	1920x1080
1786376433.597500241	snap	end:pre-disable	card3-DP-3	connected	1920x1080
1786376433.620427890	mark	begin:output-disable
1786376433.620427890	snap	begin:output-disable	card0-DP-1	disconnected	
1786376433.620427890	snap	begin:output-disable	card0-Writeback-1	unknown	
1786376433.620427890	snap	begin:output-disable	card1-eDP-1	connected	2560x1440
1786376433.620427890	snap	begin:output-disable	card1-HDMI-A-1	disconnected	
1786376433.620427890	snap	begin:output-disable	card2-DP-2	connected	1920x1080
1786376433.620427890	snap	begin:output-disable	card3-DP-3	connected	1920x1080
1786376433.975127308	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/disabled card3-DP-3=connected/enabled usb:4-2.1=430a@8 
1786376449.686792670	mark	end:output-disable
1786376449.686792670	snap	end:output-disable	card0-DP-1	disconnected	
1786376449.686792670	snap	end:output-disable	card0-Writeback-1	unknown	
1786376449.686792670	snap	end:output-disable	card1-eDP-1	connected	2560x1440
1786376449.686792670	snap	end:output-disable	card1-HDMI-A-1	disconnected	
1786376449.686792670	snap	end:output-disable	card2-DP-2	connected	1920x1080
1786376449.686792670	snap	end:output-disable	card3-DP-3	connected	1920x1080
1786376449.710730649	mark	begin:output-enable
1786376449.710730649	snap	begin:output-enable	card0-DP-1	disconnected	
1786376449.710730649	snap	begin:output-enable	card0-Writeback-1	unknown	
1786376449.710730649	snap	begin:output-enable	card1-eDP-1	connected	2560x1440
1786376449.710730649	snap	begin:output-enable	card1-HDMI-A-1	disconnected	
1786376449.710730649	snap	begin:output-enable	card2-DP-2	connected	1920x1080
1786376449.710730649	snap	begin:output-enable	card3-DP-3	connected	1920x1080
1786376449.979534835	state	card0-DP-1=disconnected/disabled card0-Writeback-1=unknown/disabled card1-eDP-1=connected/enabled card1-HDMI-A-1=disconnected/disabled card2-DP-2=connected/enabled card3-DP-3=connected/enabled usb:4-2.1=430a@8 
1786376469.789575892	mark	end:output-enable
1786376469.789575892	snap	end:output-enable	card0-DP-1	disconnected	
1786376469.789575892	snap	end:output-enable	card0-Writeback-1	unknown	
1786376469.789575892	snap	end:output-enable	card1-eDP-1	connected	2560x1440
1786376469.789575892	snap	end:output-enable	card1-HDMI-A-1	disconnected	
1786376469.789575892	snap	end:output-enable	card2-DP-2	connected	1920x1080
1786376469.789575892	snap	end:output-enable	card3-DP-3	connected	1920x1080
1786376586.184640260	end:capture
